,race,sex,LSAT,UGPA,region_first,ZFYA,sander_index,first_pf,,
20396,White,2,37,3.1,MW,0.63,0.757738095,1,,
20397,White,2,33,3,MW,1.93,0.698214286,1,,
20399,White,2,25.5,3.8,MW,0.17,0.680654762,0,,
20400,White,1,29,3.6,MW,0.94,0.705357143,1,,
20401,White,2,32.5,3.6,Mt,0.72,0.749107143,1,,
20402,Asian,2,28,3,MW,-0.27,0.635714286,1,,
20403,White,1,35,3.1,MW,0.55,0.732738095,1,,
20404,White,2,36,3,MW,0.63,0.735714286,1,,
20405,White,1,32,3,MW,-1.26,0.685714286,1,,
20407,White,1,33,3.9,MW,1.49,0.783928571,1,,
20408,White,1,33,3.1,NW,0.34,0.707738095,1,,
20409,Mexican,2,22,3.4,FW,-0.03,0.598809524,1,,
20410,White,2,29,3.3,MW,1.76,0.676785714,1,,
20411,White,1,34,3.1,MW,0.84,0.720238095,1,,
20412,White,2,35,2.9,MW,-0.2,0.713690476,1,,
20413,White,2,34,2.8,MW,-1.47,0.691666667,1,,
20414,White,1,37,3.5,MW,1.71,0.795833333,1,,
20415,White,2,33,3.1,MW,-0.49,0.707738095,1,,
20416,White,1,34,2.9,MW,-0.03,0.701190476,1,,
20417,Amerindian,1,31,3.3,MW,0.55,0.701785714,1,,
20418,White,1,33,3.1,Mt,-0.8,0.707738095,0,,
20419,White,2,36,3.5,MW,0.58,0.783333333,1,,
20420,White,1,37,2.9,MW,1.18,0.738690476,1,,
20421,White,2,35,3.9,MW,-0.36,0.808928571,1,,
20422,Hispanic,2,25,3,MW,-1.14,0.598214286,0,,
20423,White,1,33,3.2,MW,-1.09,0.717261905,1,,
20424,White,2,31.5,2.9,MW,-0.49,0.669940476,1,,
20425,White,1,33,3.2,MW,-0.53,0.717261905,1,,
20426,White,2,32,3.3,MW,0.72,0.714285714,1,,
20428,White,1,27.5,3.7,MW,-0.92,0.696130952,1,,
20429,White,2,32,3.1,MW,0.55,0.695238095,1,,
20430,White,1,37,3.8,MW,0.12,0.824404762,1,,
20431,White,2,31.5,2.9,MW,-1.79,0.669940476,1,,
20432,Black,1,27,2.5,MW,-0.27,0.575595238,1,,
20433,White,1,34,3.2,MW,-0.97,0.729761905,0,,
20434,White,2,35,3.1,MW,-0.05,0.732738095,1,,
20435,Black,2,24,2.4,NE,-0.24,0.528571429,0,,
20436,White,2,33,2.7,MW,-1.57,0.669642857,1,,
20437,White,2,37,3.5,MW,-0.1,0.795833333,1,,
20438,White,2,44,2,MW,1.71,0.74047619,1,,
20439,Black,1,24.5,3,NE,-1.79,0.591964286,1,,
20440,White,1,37,3.6,MW,0.84,0.805357143,1,,
20441,White,1,35,3.3,SE,1.88,0.751785714,1,,
20442,White,2,33,3.2,MW,0.02,0.717261905,1,,
20443,White,2,31,3.4,MW,0.19,0.711309524,1,,
20444,White,1,36,3.1,MW,1.37,0.745238095,1,,
20445,White,2,33,3.3,MW,0.5,0.726785714,1,,
20446,White,1,35,2.3,MW,-0.1,0.656547619,1,,
20447,White,2,33,3.3,Mt,0.5,0.726785714,1,,
20448,White,2,34,3,MW,-2.51,0.710714286,1,,
20449,White,1,35,3.5,MW,0.24,0.770833333,1,,
20450,White,1,35,2.7,MW,0.34,0.694642857,1,,
20451,White,1,37,3.6,Mt,0.55,0.805357143,1,,
20452,White,1,31,2.8,MW,0.63,0.654166667,1,,
20453,White,2,29,3.1,MW,-0.58,0.657738095,0,,
20454,White,2,35,2.9,MW,0.5,0.713690476,1,,
20455,White,2,34,2.7,MW,0.46,0.682142857,1,,
20456,Puertorican,2,29,2.4,MW,-0.2,0.591071429,0,,
20457,White,2,35,3,MW,-0.92,0.723214286,1,,
20458,White,1,34,3.4,Mt,-1.4,0.748809524,1,,
20459,White,2,34,2.9,MW,0.77,0.701190476,1,,
20460,White,1,42,4,MW,1.71,0.905952381,1,,
20461,White,2,47,3.2,MW,1.23,0.892261905,1,,
20462,White,1,30.5,3.3,MW,0.36,0.695535714,1,,
20463,White,2,30,3.7,MW,1.23,0.727380952,1,,
20464,White,1,27,3.7,MW,-0.1,0.689880952,1,,
20466,White,2,44,3.8,MW,2.22,0.911904762,1,,
20467,White,1,35,3.6,MW,0.29,0.780357143,1,,
20468,White,2,38,3.1,MW,0.55,0.770238095,1,,
20469,White,2,29.5,3.1,MW,-1.26,0.663988095,0,,
20470,White,2,34,3.3,MW,0.46,0.739285714,1,,
20471,White,2,31,3.3,Mt,-0.36,0.701785714,1,,
20472,Hispanic,2,36,3,SE,-0.65,0.735714286,1,,
20473,White,2,35,3,MW,0.02,0.723214286,1,,
20474,White,2,32,3,MW,0.29,0.685714286,1,,
20475,White,1,35,2.7,Mt,1.53,0.694642857,1,,
20476,Other,2,27,2.8,FW,0.14,0.604166667,1,,
20477,White,2,34,3.9,Mt,1.99,0.796428571,1,,
20478,White,2,41,3.7,Mt,1.09,0.864880952,1,,
20480,White,2,41,3.2,FW,0.92,0.817261905,1,,
20481,White,2,38,3,Mt,1.21,0.760714286,1,,
20482,White,2,30.5,2.8,Mt,-0.76,0.647916667,0,,
20483,White,2,33,2.9,Mt,-0.6,0.688690476,1,,
20485,Mexican,2,32,2.6,Mt,-0.04,0.647619048,0,,
20486,White,1,30,3.7,Mt,0.36,0.727380952,1,,
20487,White,2,39,1.9,Mt,-0.14,0.668452381,1,,
20488,White,2,33,3.5,Mt,0.84,0.745833333,1,,
20490,White,2,28,2.9,Mt,0.86,0.626190476,1,,
20491,White,2,37,2.9,Mt,-0.1,0.738690476,1,,
20494,White,2,47,3.7,Mt,2.37,0.939880952,1,,
20495,White,2,33,3.3,Mt,0.48,0.726785714,1,,
20496,Asian,2,31,3.1,Mt,-1.12,0.682738095,1,,
20497,Amerindian,2,40,2.6,Mt,-0.1,0.747619048,1,,
20498,White,1,33,2.8,Mt,-0.76,0.679166667,1,,
20499,Asian,2,34,2.5,NE,-1.14,0.663095238,0,,
20500,White,2,39,2,Mt,0.6,0.67797619,1,,
20501,White,2,33,2.8,Mt,0.34,0.679166667,1,,
20502,White,1,27,3.4,Mt,0.14,0.661309524,1,,
20503,White,2,40,3.2,Mt,1.13,0.804761905,1,,
20505,White,2,41,3.8,MS,0.62,0.874404762,1,,
20506,Mexican,2,29.5,3,FW,0.04,0.654464286,0,,
20507,White,2,30,3.5,Mt,-0.6,0.708333333,1,,
20509,White,2,28,3,Mt,-0.3,0.635714286,0,,
20510,White,2,25,3.3,FW,1.21,0.626785714,1,,
20512,White,2,30,3.2,Mt,2.01,0.679761905,1,,
20513,White,2,36,3.2,Mt,1.31,0.754761905,1,,
20514,White,2,27,3.7,Mt,-0.42,0.689880952,1,,
20517,Mexican,1,33,2.5,FW,-0.98,0.650595238,1,,
20518,White,2,33,3,Mt,0.14,0.698214286,1,,
20520,White,2,29,3.4,Mt,-0.58,0.686309524,0,,
20522,White,2,31,3.2,Mt,-0.96,0.692261905,1,,
20523,Asian,1,35,2.8,Mt,-0.12,0.704166667,1,,
20524,White,2,39,3.3,MW,-0.58,0.801785714,1,,
20526,White,1,34,2.2,Mt,0.38,0.63452381,1,,
20527,White,1,33,3.7,Mt,-0.44,0.764880952,1,,
20528,White,2,25,2.6,Mt,0.26,0.560119048,1,,
20529,White,1,34,2.9,Mt,1.31,0.701190476,1,,
20531,Amerindian,2,30,2.6,Mt,-0.5,0.622619048,1,,
20532,Asian,2,29,3,FW,0.16,0.648214286,1,,
20533,White,2,25,3.6,Mt,-0.64,0.655357143,0,,
20534,White,2,36,2.6,Mt,-0.72,0.697619048,1,,
20535,White,1,33,2.6,Mt,-0.86,0.660119048,1,,
20537,White,1,37,3.3,Mt,1.04,0.776785714,1,,
20539,White,1,31,3.2,Mt,-0.6,0.692261905,0,,
20541,White,2,34,3.1,Mt,-0.1,0.720238095,1,,
20543,White,1,25,2.8,Mt,0.1,0.579166667,1,,
20546,White,2,42,2.7,Mt,0.74,0.782142857,1,,
20547,White,2,39,2.7,Mt,0.82,0.744642857,1,,
20549,White,1,32,3.6,Mt,0.34,0.742857143,1,,
20550,White,1,26,3.1,Mt,0.1,0.620238095,0,,
20551,White,2,31,3.2,Mt,0.78,0.692261905,1,,
20552,White,1,36,3.7,Mt,2.11,0.802380952,1,,
20553,White,2,35.5,2.8,Mt,0.16,0.710416667,1,,
20554,White,1,25,3.5,Mt,-0.26,0.645833333,0,,
20555,White,1,34,3.9,Mt,0.84,0.796428571,1,,
20557,White,1,29,3,Mt,-0.24,0.648214286,1,,
20558,Hispanic,2,28,2.7,Mt,-1.22,0.607142857,0,,
20562,White,1,20,3.2,Mt,-0.2,0.554761905,0,,
20564,White,2,32.5,3.3,Mt,-0.48,0.720535714,1,,
20565,White,2,23,3.3,Mt,0.38,0.601785714,1,,
20566,White,1,33,3.7,Mt,0.62,0.764880952,0,,
20568,White,2,39,3.5,Mt,2.85,0.820833333,1,,
20570,White,1,32,3.6,Mt,0.64,0.742857143,1,,
20571,White,2,33,2.3,Mt,0.04,0.631547619,1,,
20572,White,2,42,2.5,Mt,1.63,0.763095238,1,,
20573,White,2,30,3.2,Mt,0.24,0.679761905,1,,
20576,White,2,35,3.5,Mt,-0.98,0.770833333,0,,
20578,White,2,29.5,2.7,Mt,-0.54,0.625892857,0,,
20580,White,2,31,3.2,Mt,0.3,0.692261905,1,,
20581,White,2,36,3,Mt,-0.16,0.735714286,1,,
20582,White,1,39,3.6,Mt,1.41,0.830357143,1,,
20583,White,2,38,3.3,Mt,0.5,0.789285714,1,,
20585,Mexican,2,31,2.6,Mt,0.54,0.635119048,1,,
20587,White,2,41,3,Mt,0.82,0.798214286,1,,
20588,White,1,39,3.5,Mt,0.28,0.820833333,1,,
20589,White,1,34,3.5,Mt,0.86,0.758333333,1,,
20590,White,2,25,2.7,Mt,-0.02,0.569642857,1,,
20591,Mexican,1,35,3.2,FW,-0.66,0.742261905,1,,
20592,White,1,38,3.7,FW,-0.96,0.827380952,1,,
20593,Asian,2,46,3.6,FW,-0.19,0.917857143,1,,
20594,White,2,47,4,SC,1.71,0.968452381,1,,
20595,Asian,1,47,3.6,FW,-1.07,0.930357143,0,,
20596,Hispanic,1,40.5,3.7,FW,-0.32,0.858630952,1,,
20597,Mexican,2,48,3.2,FW,-0.84,0.904761905,1,,
20598,Asian,2,44,3.9,FW,0.78,0.921428571,1,,
20600,White,2,45.5,3.7,FW,-0.08,0.921130952,1,,
20601,White,1,47,3.7,FW,-0.55,0.939880952,1,,
20602,Asian,1,44,4,SC,0.22,0.930952381,1,,
20603,Black,1,42,2.9,FW,-1.07,0.801190476,1,,
20604,White,2,42,3.8,FW,-0.78,0.886904762,1,,
20605,Asian,1,44,3.6,FW,-0.78,0.892857143,1,,
20607,White,1,47,3.8,FW,0.15,0.949404762,1,,
20608,White,2,44,3.7,FW,0.67,0.902380952,1,,
20609,White,2,44,3.6,GL,0.38,0.892857143,1,,
20611,Mexican,2,42,3.7,FW,-1.07,0.877380952,0,,
20612,Asian,2,42,3.5,FW,0.15,0.858333333,1,,
20614,Hispanic,2,42,3.5,GL,-0.55,0.858333333,1,,
20615,White,2,43,3.6,FW,-0.78,0.880357143,1,,
20616,Asian,2,43,3.7,FW,-0.78,0.889880952,1,,
20617,White,1,41,3.9,FW,1.08,0.883928571,1,,
20618,White,1,43,3.9,FW,-0.03,0.908928571,1,,
20619,White,2,42,4,FW,-0.44,0.905952381,1,,
20620,White,2,43,3.9,FW,-0.26,0.908928571,1,,
20622,White,1,41,3.9,Mt,-0.55,0.883928571,1,,
20623,Mexican,2,39,3.6,FW,-0.95,0.830357143,1,,
20624,White,1,46,3.9,FW,-0.14,0.946428571,1,,
20625,White,2,47,3.9,FW,1.84,0.958928571,1,,
20626,White,2,45,3.9,GL,1.71,0.933928571,1,,
20629,White,2,44,3.9,FW,2.18,0.921428571,1,,
20631,White,2,45,3.5,NE,-0.73,0.895833333,1,,
20632,White,2,44,3.9,FW,0.09,0.921428571,1,,
20633,Asian,2,45,3.7,FW,0.85,0.914880952,1,,
20634,Asian,1,46,3.8,FW,-0.73,0.936904762,1,,
20635,White,1,41,3.9,FW,0.44,0.883928571,1,,
20636,White,1,43,3.8,FW,0.44,0.899404762,1,,
20638,White,2,47,3.6,FW,-0.37,0.930357143,1,,
20639,White,2,47,3.9,GL,0.49,0.958928571,1,,
20640,Black,2,39,3.1,MS,-0.86,0.782738095,1,,
20641,Mexican,2,37,3.3,FW,-1.07,0.776785714,0,,
20642,White,2,42,3.8,FW,-0.19,0.886904762,0,,
20643,Hispanic,1,42,3.7,FW,-0.96,0.877380952,1,,
20645,Mexican,1,39,3.1,GL,-1.07,0.782738095,1,,
20646,Other,1,47,3.6,GL,-0.14,0.930357143,1,,
20647,White,1,45,3.6,FW,-0.78,0.905357143,1,,
20648,White,2,41,3.9,FW,0.04,0.883928571,1,,
20649,White,2,44,3.5,FW,-1.07,0.883333333,1,,
20650,White,2,48,3.6,FW,-0.84,0.942857143,1,,
20651,Asian,2,45,3.6,SE,-0.96,0.905357143,1,,
20652,White,2,40,3.4,FW,-0.76,0.823809524,0,,
20653,Mexican,2,48,3.8,FW,-0.32,0.961904762,1,,
20654,White,1,43,3.8,FW,-0.26,0.899404762,1,,
20655,White,2,46,3.7,FW,-0.03,0.927380952,1,,
20657,White,1,41,3.8,GL,-0.32,0.874404762,1,,
20658,White,1,48,3.4,FW,2.12,0.923809524,1,,
20660,White,1,44,3.7,FW,-0.03,0.902380952,1,,
20661,White,1,48,3.5,FW,2.66,0.933333333,1,,
20662,White,2,48,3.7,FW,2.18,0.952380952,1,,
20663,Asian,2,43,3.6,FW,-1.07,0.880357143,1,,
20665,Asian,2,40,3.5,FW,-1,0.833333333,1,,
20666,White,1,48,3.3,FW,-0.84,0.914285714,1,,
20667,White,1,41,4,FW,-0.66,0.893452381,1,,
20670,White,2,47,3.7,FW,0.56,0.939880952,1,,
20671,Asian,1,37,3.8,FW,-0.73,0.824404762,1,,
20672,Asian,2,41,3.9,NE,0.27,0.883928571,1,,
20673,Asian,2,44,3.7,FW,0.15,0.902380952,1,,
20674,Hispanic,2,39,4,FW,-0.6,0.868452381,1,,
20675,White,2,47,3.7,FW,-0.08,0.939880952,1,,
20676,Black,1,37,3.4,Mt,-0.94,0.786309524,0,,
20677,Other,2,40,3.2,FW,-1.07,0.804761905,1,,
20678,White,1,42,4,FW,0.62,0.905952381,1,,
20679,Mexican,2,41,3.6,SE,-1.07,0.855357143,1,,
20680,Black,2,38,3.9,FW,-1,0.846428571,1,,
20681,White,1,40,4,FW,-0.19,0.880952381,1,,
20682,White,2,48,4,GL,1.14,0.980952381,1,,
20683,White,2,45,3.9,FW,1.08,0.933928571,1,,
20684,White,1,48,3.8,FW,-1.07,0.961904762,1,,
20685,White,1,44,3.7,FW,-0.6,0.902380952,1,,
20686,White,2,42.5,3.7,FW,1.14,0.883630952,1,,
20688,Mexican,1,34,3.3,SC,-1.07,0.739285714,1,,
20691,White,1,48,3.7,FW,-0.55,0.952380952,1,,
20692,White,1,43,3.8,FW,-0.73,0.899404762,1,,
20693,Asian,2,42,3.8,FW,0.15,0.886904762,1,,
20694,White,2,46,3.9,Mt,-0.44,0.946428571,1,,
20696,White,2,47,3.7,FW,1.44,0.939880952,1,,
20697,Asian,2,47,3.6,FW,1.48,0.930357143,1,,
20698,White,2,48,3.6,FW,1.08,0.942857143,1,,
20699,White,2,43,3.9,FW,0.67,0.908928571,1,,
20700,White,2,46,3.5,FW,1.08,0.908333333,1,,
20701,White,1,45,3.6,FW,-1.07,0.905357143,1,,
20702,Mexican,2,39,3.1,FW,-1.07,0.782738095,1,,
20704,Mexican,1,44,3.8,FW,0.67,0.911904762,1,,
20705,White,2,46,3.5,SE,-0.6,0.908333333,1,,
20706,White,2,38.5,3.9,SC,-0.32,0.852678571,1,,
20707,White,2,46,3.8,FW,-1.3,0.936904762,1,,
20709,White,1,43,3.8,FW,-0.84,0.899404762,1,,
20710,White,2,46,3.5,FW,-0.78,0.908333333,0,,
20711,White,2,48,3.6,FW,-0.03,0.942857143,1,,
20712,White,2,48,3.7,FW,-0.96,0.952380952,1,,
20713,Asian,2,42,3.7,FW,-0.26,0.877380952,1,,
20714,White,2,47,3.9,FW,0.62,0.958928571,1,,
20716,White,2,45,3.6,FW,2.05,0.905357143,1,,
20718,White,1,48,3.6,FW,0.67,0.942857143,1,,
20719,White,1,41,3.8,FW,0.04,0.874404762,1,,
20720,Other,1,45,3.9,FW,0.78,0.933928571,1,,
20722,White,1,48,3.8,FW,-0.37,0.961904762,1,,
20724,White,2,48,3.6,FW,-0.26,0.942857143,1,,
20725,White,2,48,3.6,FW,1.44,0.942857143,1,,
20726,White,2,45,4,FW,-0.19,0.943452381,1,,
20727,White,1,47,3.9,FW,-0.32,0.958928571,1,,
20728,White,1,42,4,NE,0.72,0.905952381,1,,
20729,White,2,48,3.4,FW,0.85,0.923809524,1,,
20730,Hispanic,1,42,3.5,SC,-0.84,0.858333333,1,,
20732,White,1,45,3.4,NG,1.37,0.886309524,1,,
20733,White,2,48,3.8,SC,-0.84,0.961904762,1,,
20735,Mexican,2,38,3.4,FW,-1.07,0.798809524,1,,
20736,Hispanic,2,38,3.8,FW,-0.76,0.836904762,1,,
20737,White,1,44,3.3,FW,-0.96,0.864285714,1,,
20738,White,1,48,3.7,FW,1.6,0.952380952,1,,
20739,Mexican,1,33,3.5,FW,-1.07,0.745833333,0,,
20740,White,2,47,3.7,FW,-0.03,0.939880952,1,,
20741,White,2,45,3.6,FW,-0.55,0.905357143,1,,
20742,Mexican,2,31,3.6,FW,-1.25,0.730357143,0,,
20745,Asian,2,45,3.6,FW,0.49,0.905357143,1,,
20746,White,2,43,3.8,NE,-0.08,0.899404762,1,,
20747,White,2,44,3.7,FW,0.33,0.902380952,1,,
20749,White,2,46,3.5,FW,-0.89,0.908333333,1,,
20750,White,2,41,3.9,FW,-0.78,0.883928571,1,,
20751,White,1,44,3.7,FW,-0.14,0.902380952,1,,
20752,White,2,47,3.3,FW,1.26,0.901785714,1,,
20754,White,1,47,3.7,FW,2.36,0.939880952,1,,
20755,White,2,46,3.5,FW,-0.19,0.908333333,1,,
20757,White,2,45,4.2,GL,-1.07,0.9625,1,,
20758,Asian,2,44,3.6,MS,2.01,0.892857143,1,,
20759,White,1,37,3.2,SE,0.65,0.767261905,1,,
20760,White,2,33,4,SE,1.17,0.793452381,1,,
20761,Asian,2,31,2.6,SE,-1.04,0.635119048,1,,
20762,White,2,44,3.6,SE,2.5,0.892857143,1,,
20763,White,2,39.5,2.8,SE,1.25,0.760416667,1,,
20764,Black,1,28,3.5,SE,-0.42,0.683333333,1,,
20765,White,2,37,3.2,SE,0.17,0.767261905,1,,
20766,Asian,2,36,2.6,SE,-0.93,0.697619048,1,,
20767,White,1,39,3.1,SE,0.64,0.782738095,1,,
20768,White,2,36.5,3.5,SE,0.47,0.789583333,1,,
20771,White,2,41,3.2,SE,0.77,0.817261905,1,,
20773,Black,2,27,3,SE,-1.17,0.623214286,0,,
20774,White,2,38,3.2,SE,0.13,0.779761905,1,,
20775,White,1,38,3.3,SE,-0.46,0.789285714,1,,
20777,White,1,34,3.5,SE,0.08,0.758333333,1,,
20778,Black,1,33,3,FW,-1.12,0.698214286,0,,
20779,White,1,38,3,SE,0.23,0.760714286,1,,
20780,Black,1,31,2.6,SE,-0.62,0.635119048,1,,
20781,White,1,39,3.4,MW,0.04,0.811309524,1,,
20782,White,2,38,3.1,SE,0.72,0.770238095,1,,
20783,White,1,36,2.9,SE,-0.61,0.726190476,1,,
20784,White,1,39,3.2,SE,1.87,0.792261905,1,,
20785,White,1,41,3.1,SE,0.16,0.807738095,1,,
20786,White,1,35,3.3,SE,-0.13,0.751785714,1,,
20787,White,2,37,3.1,SE,-0.67,0.757738095,1,,
20788,White,1,41,3.4,SE,0.24,0.836309524,1,,
20789,Black,1,29,3.3,SE,-0.18,0.676785714,1,,
20790,Black,1,32,2.4,SE,-1.01,0.628571429,1,,
20792,Black,2,27,3.1,SE,-0.75,0.632738095,0,,
20793,White,1,43,3.4,SE,2.28,0.861309524,1,,
20794,White,1,39,3.1,SE,-0.83,0.782738095,1,,
20795,White,1,42,3,SE,-0.16,0.810714286,1,,
20797,White,2,35,3.5,SE,0.35,0.770833333,1,,
20800,White,2,42,2.8,SE,-0.75,0.791666667,1,,
20801,White,1,37.5,3.6,SE,0.78,0.811607143,1,,
20803,White,1,38,2.3,SE,-1.06,0.694047619,1,,
20804,White,2,39,3,SE,1.08,0.773214286,1,,
20805,Black,1,28,3.7,SE,0.55,0.702380952,1,,
20806,Mexican,1,28.5,3.6,SE,0.45,0.699107143,1,,
20808,Black,1,29,2.8,SE,-1.56,0.629166667,1,,
20810,White,2,37,3.5,SE,-0.39,0.795833333,1,,
20811,White,2,39,3.5,SE,0.06,0.820833333,1,,
20812,White,2,37,3.4,SE,-0.71,0.786309524,1,,
20813,White,2,35,4,SE,1.22,0.818452381,1,,
20816,Black,1,27.5,2.9,SE,-0.1,0.619940476,1,,
20817,White,1,45,3.6,SE,1.03,0.905357143,1,,
20818,Black,1,33,3.2,SE,-0.09,0.717261905,1,,
20819,White,2,43,2.9,SE,0.47,0.813690476,1,,
20820,White,1,39,2.7,SE,0.21,0.744642857,1,,
20821,White,2,41,2.8,SE,0.23,0.779166667,1,,
20822,Black,1,29.5,2.6,SE,-1.61,0.616369048,1,,
20823,White,2,37,3.3,SE,0.41,0.776785714,1,,
20824,White,1,36,3.2,SE,-1.21,0.754761905,1,,
20826,White,2,45,2.2,SE,0.86,0.77202381,1,,
20827,Asian,2,31,3.1,SE,0.35,0.682738095,1,,
20828,White,2,37,3.4,SE,0.22,0.786309524,1,,
20829,Black,1,24,3.5,SE,-0.39,0.633333333,1,,
20830,White,1,38,3,SE,-0.11,0.760714286,1,,
20832,White,1,44,3.2,SE,1.18,0.854761905,1,,
20833,White,2,35,2.9,SE,-0.82,0.713690476,1,,
20834,Black,1,35,2.6,SE,-0.94,0.685119048,1,,
20835,Black,1,33,2.9,FW,0.58,0.688690476,0,,
20836,White,1,37,3.5,SE,1.14,0.795833333,1,,
20837,White,1,38.5,3,SE,-0.73,0.766964286,1,,
20838,White,1,41,3,SE,1.8,0.798214286,1,,
20839,White,1,39,3.2,SE,0.28,0.792261905,1,,
20840,White,1,30,2.9,SE,-0.11,0.651190476,1,,
20841,Puertorican,2,31,3.3,SE,-0.77,0.701785714,1,,
20842,White,2,39,3.4,SE,-0.89,0.811309524,1,,
20844,White,2,36,3.2,SE,1.08,0.754761905,1,,
20845,White,1,36,3.9,SE,1.12,0.821428571,1,,
20846,Asian,2,35.5,2.5,SE,0.14,0.681845238,1,,
20847,Asian,1,33,3.3,SE,-0.18,0.726785714,1,,
20849,White,2,41,2.9,SE,-1.28,0.788690476,1,,
20851,Mexican,2,36,3,SE,-0.57,0.735714286,1,,
20852,White,2,36.5,3.8,SE,-0.17,0.818154762,1,,
20853,White,2,36,3.2,SE,0.47,0.754761905,1,,
20854,Black,1,28,3.1,SE,-1.58,0.645238095,1,,
20861,White,1,36.5,3,SE,-0.44,0.741964286,1,,
20864,White,2,42,2.8,SE,0.72,0.791666667,1,,
20865,White,1,37,3.2,SE,-0.08,0.767261905,1,,
20866,White,2,35,3.3,SE,-0.27,0.751785714,1,,
20868,Black,2,28,2.8,SE,-1.15,0.616666667,0,,
20869,White,2,42,2.8,SE,1.44,0.791666667,1,,
20876,White,1,38,3.1,SE,0.08,0.770238095,0,,
20878,White,1,33.5,3.5,SE,0.74,0.752083333,1,,
20880,White,1,39,2.7,SE,1.83,0.744642857,1,,
20898,White,2,32,1.8,SE,0.65,0.571428571,1,,
20903,White,2,35,3.2,SE,0.38,0.742261905,1,,
20906,Black,2,37,2.2,SE,1,0.67202381,1,,
20908,White,1,39,3.4,SE,-0.41,0.811309524,1,,
20925,Black,2,36,2.4,SE,-1,0.678571429,1,,
20929,Black,2,32,2.9,SE,-0.42,0.676190476,1,,
20930,Hispanic,2,34,2.7,SE,0.09,0.682142857,1,,
20935,White,1,37,3.8,Mt,-0.45,0.824404762,1,,
20936,White,1,38,3.7,Mt,-0.53,0.827380952,1,,
20937,White,1,42,3.5,Mt,-0.99,0.858333333,1,,
20938,White,2,42,2.6,NG,-0.51,0.772619048,1,,
20939,White,1,40,3.5,Mt,0.04,0.833333333,1,,
20940,White,2,40,3.9,Mt,1.84,0.871428571,1,,
20942,White,2,43,3.3,Mt,-0.34,0.851785714,1,,
20943,White,1,41,3.4,Mt,-0.54,0.836309524,1,,
20944,White,2,42,3.2,Mt,-0.37,0.829761905,1,,
20945,White,2,39,3.6,Mt,0.38,0.830357143,1,,
20946,White,2,46,3.4,Mt,0.32,0.898809524,1,,
20948,White,1,41,3.2,Mt,0.01,0.817261905,1,,
20950,White,1,40.7,3.1,GL,0.08,0.803988095,1,,
20951,White,1,43,3.4,Mt,0.97,0.861309524,1,,
20952,White,1,44,2.7,Mt,-0.64,0.807142857,1,,
20953,White,2,42,3.4,Mt,0.86,0.848809524,1,,
20955,White,2,48,3.1,NE,0.25,0.895238095,1,,
20956,White,1,43,3.5,NE,0.15,0.870833333,1,,
20957,White,2,45,3.7,NE,-0.22,0.914880952,1,,
20958,White,1,44,3.8,SC,1.6,0.911904762,1,,
20959,White,2,43,3.8,NE,0.78,0.899404762,1,,
20960,White,1,46,3.4,NE,2.69,0.898809524,1,,
20961,Asian,2,47,3.3,NE,-1.58,0.901785714,0,,
20962,Hispanic,2,38,3.9,SE,-0.31,0.846428571,1,,
20964,White,2,43,3.2,NW,1.14,0.842261905,1,,
20965,White,2,46,3.6,NE,0.78,0.917857143,1,,
20966,White,1,47,3.5,NE,0.06,0.920833333,1,,
20968,White,2,41,3.8,NE,0.51,0.874404762,1,,
20969,White,2,45,3.4,NE,0.51,0.886309524,1,,
20970,White,2,36,3.9,GL,0.42,0.821428571,1,,
20972,Other,2,47,3.7,FW,0.6,0.939880952,1,,
20973,White,2,46,3.4,NE,0.6,0.898809524,1,,
20974,White,1,46,3.7,NE,0.33,0.927380952,1,,
20975,White,2,46,3.9,NE,-0.22,0.946428571,1,,
20976,White,2,41,4,NE,0.15,0.893452381,1,,
20977,White,2,48,3.6,MS,1.33,0.942857143,1,,
20978,White,1,44,3.6,NE,-0.58,0.892857143,1,,
20979,Asian,2,44,3.8,FW,0.24,0.911904762,1,,
20980,White,2,48,3.3,FW,1.69,0.914285714,1,,
20981,White,2,46,3.5,NE,2.05,0.908333333,1,,
20983,White,2,45.5,3.9,NE,1.23,0.940178571,1,,
20984,White,1,46,3.4,MS,-0.49,0.898809524,1,,
20985,White,1,44,3.8,NE,0.78,0.911904762,1,,
20986,White,1,45,3.5,Mt,-1.49,0.895833333,1,,
20987,White,2,48,3.6,SE,-0.31,0.942857143,1,,
20988,White,1,46,3.7,NE,0.24,0.927380952,1,,
20989,White,1,40,3.8,NE,-0.49,0.861904762,1,,
20990,Amerindian,2,40,3.1,SC,-1.85,0.795238095,1,,
20991,White,2,46,3.8,NE,0.33,0.936904762,1,,
20992,White,2,47,3.3,NE,-0.67,0.901785714,1,,
20993,White,2,42,3.4,Mt,-0.12,0.848809524,1,,
20994,White,1,44,3.9,NE,-1.31,0.921428571,1,,
20995,White,2,42,3.8,NE,-0.85,0.886904762,1,,
20996,Other,2,46,3.3,NG,1.05,0.889285714,1,,
20997,White,2,47,3.8,NG,0.6,0.949404762,1,,
20998,White,2,42,3.6,NE,-1.21,0.867857143,1,,
20999,Asian,1,43,3.7,NE,-0.85,0.889880952,1,,
21001,White,2,44,3.5,NE,-0.67,0.883333333,1,,
21002,White,2,40,3.9,NE,0.24,0.871428571,1,,
21003,White,2,47,3.9,NE,0.87,0.958928571,1,,
21004,White,2,43,3.3,Mt,2.21,0.851785714,1,,
